test,predict,testlabel,predictlabel
0.620230769,0.61098576,0,0
0.624666667,0.63562137,0,0
0.6716666669999999,0.68172693,1,1
0.701666667,0.66844594,2,1
0.7277692310000001,0.71202457,2,2
